topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19
0.011809812	0.011497107	0.011724384	0.012279456	0.012499101	0.7741224	0.012461373	0.011792106	0.011888288	0.012525798	0.011455711	0.0118085295	0.01154014	0.012140559	0.012070098	0.011756148	0.011664039	0.01174841	0.011675897	0.011540646
0.007834045	0.007626612	0.0077773766	0.008145584	0.008291288	0.85016394	0.008266258	0.007822299	0.007886102	0.008308995	0.007599152	0.007833195	0.007655158	0.008053446	0.008006706	0.0077984477	0.007737347	0.0077933143	0.007745213	0.0076554934
0.009419608	0.009170191	0.00935147	0.5922314	0.009969391	0.010268683	0.009939298	0.009405485	0.009482201	0.23712288	0.009137174	0.009418585	0.009204515	0.009683414	0.009627214	0.009376805	0.009303338	0.009370633	0.009312796	0.0092049185
0.0058609634	0.0057057748	0.0058185672	0.006094038	0.0062030437	0.0063892654	0.7355268	0.005852176	0.0058999094	0.15838623	0.0056852307	0.0058603273	0.005727131	0.006025106	0.005990138	0.0058343313	0.0057886196	0.005830491	0.005794504	0.005727382
0.0016657055	0.0016216002	0.0016536564	0.001731946	0.0017629258	0.0018158507	0.0017576043	0.0016632081	0.0016767741	0.0017666911	0.0016157615	0.0016655247	0.0016276698	0.0017123554	0.0017024173	0.0016581365	0.001645145	0.0016570451	0.9679723	0.0016277411
0.004253881	0.004141245	0.00422311	0.004423046	0.0045021623	0.0046373247	0.0044885725	0.0042475034	0.918284	0.0045117782	0.004126334	0.004253419	0.0041567455	0.004373016	0.004347636	0.0042345515	0.004201374	0.0042317645	0.004205645	0.0041569276
0.023979243	0.023344312	0.023805786	0.024932832	0.025378814	0.02614071	0.025302205	0.023943292	0.024138587	0.025433019	0.02326026	0.02397664	0.023431689	0.02465081	0.024507742	0.023870284	0.02368326	0.02385457	0.023707336	0.5386586
0.023979263	0.023344332	0.023805806	0.024932854	0.025378834	0.026140733	0.02530223	0.023943312	0.024138607	0.02543304	0.023260279	0.53920215	0.023431707	0.02465083	0.024507763	0.023870304	0.02368328	0.023854591	0.023707356	0.023432735
0.009419592	0.009170176	0.009351454	0.009794184	0.009969375	0.010268666	0.009939281	0.0094054695	0.009482185	0.009990668	0.009137159	0.0094185695	0.0092045	0.0096833985	0.009627199	0.00937679	0.009303323	0.009370618	0.81888247	0.009204904
0.004681797	0.004557831	0.004647931	0.00486798	0.6478392	0.00510381	0.004940097	0.004674778	0.004712908	0.004965638	0.0045414204	0.004681289	0.0045748907	0.0048129163	0.0047849836	0.0046605235	0.004624008	0.0046574557	0.2670954	0.004575091
0.009419617	0.009170202	0.00935148	0.00979421	0.009969402	0.010268694	0.009939308	0.009405498	0.009482211	0.009990695	0.009137183	0.009418596	0.009204525	0.009683425	0.009627224	0.0093768155	0.8188725	0.009370644	0.009312806	0.009204928
